day,hour,online_players,m1_supply,supply_ratio,inflation_rate,market_heat,lambda_multiplier,price_index,diamond_price,diamond_garch_vol,iron_ingot_price,iron_ingot_garch_vol,netherite_price,netherite_garch_vol,elytra_price,elytra_garch_vol,oak_log_price,oak_log_garch_vol,enchanted_book_price,enchanted_book_garch_vol,gunpowder_price,gunpowder_garch_vol,ender_pearl_price,ender_pearl_garch_vol
0.4166666666666667,10,143.7685708891563,9368501.294023145,0.9368501294023145,-0.008303203142983284,4.50389004822278,0.61053473070268,0.9853711695853331,98.88498457663626,0.00543287773674414,7.729629243632005,0.005482216792261683,2472.338605101972,0.005432174771249169,1780.0830751844285,0.00543217384213572,1.1172600004103417,0.02976746711766716,44.50060903526699,0.005432497505189349,4.941485732544036,0.005438412903654424,11.866108186518098,0.005432671007046762
0.4583333333333333,11,156.18054138095187,9993965.901229812,0.9993965901229812,-0.003746137431264942,4.824687434011311,0.6114474121945647,0.9853529351081951,98.41175521554977,0.005325972671918413,7.437580736477917,0.007937789205238723,2460.6105787309175,0.00532414566093181,1771.6386883931912,0.005324148246017217,1.2083416584675952,0.03133372450932697,44.28871697470937,0.005324941317556558,4.900308356974928,0.005339278833400507,11.80934797073445,0.0053257273580055026
0.5,12,165.94093227434928,10562421.844649246,1.0562421844649246,-0.0012088167061101035,5.154837266733996,0.611813515337216,0.9856277383758683,97.89245391652953,0.0052599671663887335,7.26444871644949,0.01120564499818387,2447.7464108434924,0.005256496070039327,1762.3762529655128,0.005256503513044773,1.2227906782170435,0.034646096274939316,44.05625161609554,0.005257988107886406,4.765252613785428,0.005477723234222181,11.747065809253234,0.0052596457449166694
0.5416666666666666,13,156.60230952345398,11130722.817474721,1.113072281747472,0.0028264466240597165,5.3664726992369305,0.6092098134857015,0.9861993255395263,97.36447680184683,0.0052223710559454175,7.213226972555514,0.011823638927352942,2434.6595508801183,0.005216892217976408,1752.9534947561585,0.005216905400004417,1.2522086953569356,0.03298725029638309,43.819820183564694,0.005219238088721753,4.737572039709567,0.008008460300219846,11.683742943004962,0.005221942906893736
0.5833333333333334,14,155.7938208103291,11669565.119150965,1.1669565119150964,0.0057200857300010715,5.527014003359643,0.6083268773021198,0.987048829704031,96.86649583648087,0.005193994653879878,7.164608659667964,0.01136794365657937,2422.32217379135,0.005186728743947181,1744.0703641600878,0.005186746934899665,1.2367814277563627,0.03174721147003976,43.59688313513443,0.005189837240899641,4.703791879796367,0.007770113606042298,11.624019037599338,0.005193463503720497
0.625,15,141.60265734882694,11323194.274557646,1.1323194274557646,0.007220890905617696,5.557661190686538,1.2174557570225788,0.9884192065268733,96.40713102572703,0.0051548408606740745,7.191935411082592,0.010932293580364431,2411.692292648509,0.0051460341071700375,1736.414864566052,0.005146056641442753,1.2266056382245725,0.030254860920113917,43.39913160945497,0.005149799671438186,4.742982159350987,0.007602771430064917,11.568991484105249,0.005154222719937142
0.6666666666666666,16,130.4542426652482,10564163.198069552,1.0564163198069552,0.00556093649820707,5.497779565466855,1.662813509651857,0.9892458678729416,96.05442232955363,0.005102290539917377,7.26880403657623,0.010454881595652523,2403.6486009475775,0.005079194527510328,1730.6216517600335,0.005079261958336593,1.2128376561816991,0.028776490655320466,43.248508597526104,0.005088779877766887,4.772173341201467,0.007507941610740712,11.526776304646145,0.0051013625818067095
0.7083333333333334,17,111.71610591569791,9965269.717146963,0.9965269717146963,0.0024479375377583607,5.315623227856213,1.6474976028136814,0.989226100423817,95.85875789409229,0.005011567918125429,7.5266377330119445,0.010239646005462724,2398.8938550444045,0.0049796378100216586,1727.1979563906355,0.004979732086010551,1.1992011859527656,0.027428310620210707,43.16187382447527,0.004992821669473008,4.760551141112669,0.00731994048833491,11.503332263789302,0.005010387221362031
0.75,18,104.65310717965774,9598099.65750864,0.959809965750864,0.0008417084998692075,5.11637898388949,1.6430928769270516,0.9886964080545515,95.81337862089747,0.004883782335765902,7.606230753784631,0.012457139760810152,2397.872387596851,0.004853141472892478,1726.4622521773633,0.004853231764793345,1.1867678619960849,0.026155988098356966,43.14263055353534,0.004865803846628214,4.756772448251412,0.007039538975293389,11.497907081480697,0.004882629738946518
0.7916666666666666,19,89.66404056346516,9261722.519013252,0.9261722519013252,-0.0008324932391587165,4.846823727366146,1.6280819419702799,0.9877069413308756,95.92574150828496,0.00474624503145741,7.614300168285769,0.01208404303227251,2400.7302728323916,0.004717657922023537,1728.5198079195457,0.004717742139261311,1.175036172403078,0.02493748543216032,43.19371037348111,0.004729469746172282,4.761745353015456,0.006758662961496168,11.51139184680412,0.004745169226018107
0.8333333333333334,20,78.27000931475244,9059861.534458285,0.9059861534458286,-0.002537244584405366,4.537240026294842,1.6157786499709554,0.9864417940354806,96.18757950199031,0.0046248766320248266,7.635457219122535,0.011511956723363588,2407.293224445837,0.004598710667311963,1733.245067932699,0.004598787605973254,1.2012567365716222,0.0237777653926089,43.311729765302324,0.004609520699855563,4.774622840632608,0.006497190706762664,11.542801102704926,0.004623883910784403
0.875,21,71.19155108468624,9046269.77377627,0.9046269773776271,-0.004367646501513665,4.235051129200312,1.6099024611419488,0.9851454339813095,96.57933193910414,0.004544715836231219,7.667676390650813,0.010985870956905034,2417.0888313948053,0.004520874578977938,1740.2978612196337,0.004520944205484793,1.3049046354530356,0.023098621465270884,43.48805869201623,0.004530731706217225,4.7942044581227075,0.006276108138638227,11.589791255004425,0.004543776572495513
0.9166666666666666,22,83.39331036079517,9036653.11954392,0.9036653119543919,-0.005332901322776839,4.0789848785022915,1.6360900028904917,0.9838064289528917,97.07025403667937,0.004519614166826007,7.663505769584689,0.010512668289471545,2429.4017981180928,0.0044978856736369146,1749.1630386325496,0.004497948184696252,1.2243110089853633,0.028894059383129476,43.70942803754664,0.0045068900198251055,4.818249914164578,0.006107333062638527,11.64867257018505,0.004518685055746206
0.9583333333333334,23,88.36726082233602,9171312.271177286,0.9171312271177287,-0.0048386403191041805,3.98520716333539,1.6450348554892071,0.9826471263573605,97.62855298017367,0.004545494471313002,7.71175454714621,0.010026396564007929,2443.3480316159366,0.00452664456312354,1759.2074929448993,0.004526696547422953,1.235149336722509,0.030555218044692023,43.96063852605816,0.004534496095312618,4.846293802207637,0.005984517659622173,11.71562345888556,0.0045445222732298915
1.0,0,89.95222476188982,9329912.250257524,0.9329912250257524,-0.003682120779923772,3.9168023336560776,1.6483386685064378,0.981711443025618,102.72757171562311,0.004606153787840828,8.130586263398843,0.009664812254272136,2572.589426581906,0.004588768924061695,1852.259080193146,0.004588923874408365,1.3157839529538393,0.02906942920623997,46.27400332758016,0.004596136936743855,5.077984755005296,0.005906956704028336,12.327467315310834,0.004605054239888303
1.0416666666666667,1,94.99023235902052,9394141.449520087,0.9394141449520087,-0.0034271207281378812,3.90615363927669,1.654469625308465,0.9808620348971772,103.33680248040726,0.012235913190212161,8.190247712085055,0.015007559227381033,2587.6020663317336,0.01236533456586695,1863.0682956960802,0.012365149115759547,1.3408863613296045,0.031048658429041653,46.546060344822806,0.012312628735025827,5.1114953204554965,0.011875122527811132,12.400369456876406,0.012234698107467967
1.0833333333333333,2,92.15301351847368,9421573.01544222,0.9421573015442221,-0.004200325215795017,3.8697574450608125,1.6517719912885698,0.9800429555666622,103.8974826195848,0.011724608980815029,8.246361444094363,0.014363557328854965,2601.3771680184204,0.01184394076238705,1872.9865234950285,0.011843768352734745,1.3665615708659278,0.029765007774882897,46.79601093584174,0.011795448946336932,5.142889122557573,0.011403300888031981,12.47399406910584,0.011723065783737753
1.125,3,98.31125092845807,9375561.857808946,0.9375561857808946,-0.0035284960040441495,3.8848084488027643,1.6580608999100244,0.9791671306734084,104.37513488006603,0.01123245983001889,8.29564049840918,0.013746281574263141,2613.0951926765542,0.011342273731237655,1881.423623001787,0.011342113880099867,1.3904306285828112,0.028562662473247666,47.008802893201256,0.011297747023088727,5.169894488160315,0.010948676971300258,12.522612188616861,0.011243295218007496
1.1666666666666667,4,86.89262210976098,9344652.06571663,0.934465206571663,-0.0037151207607095792,3.813179551158487,1.646483901147295,0.9782550557432014,104.74370326656023,0.010751989454934491,8.334346187788263,0.01314574060442509,2622.0929577964503,0.010853399269588436,1887.9021462058924,0.01085325044375106,1.4108669542051049,0.027382190663852054,47.172529344950924,0.01081237015325571,5.191317263356601,0.010499804643163323,12.566720155497055,0.010749050621722078
1.2083333333333333,5,108.5779917128937,9214796.41166618,0.921479641166618,-0.004404414197335626,3.91975720168219,1.666798344153734,0.9771503183659367,104.98091350400394,0.010280420285713148,8.361549759949904,0.012554421564223409,2627.885284701731,0.010374479982848493,1892.0726019844192,0.010374341106988226,1.4257673254162446,0.026193838712278525,47.27800541894522,0.010336479722945754,5.205161203375678,0.010054198935267026,12.595005091784566,0.010277508561022965
1.25,6,116.52150503775343,8968625.115293471,0.8968625115293472,-0.005644788533656229,4.0660465287999195,1.6704795012833324,0.9756992170213177,105.07737999338241,0.009818958827578304,8.375513386197024,0.011975316747177465,2630.179924410769,0.009906999856653076,1893.7246728704758,0.009906868919946266,1.4357481939566057,0.02497705973655118,47.32033362502951,0.009871474543054268,5.211665551625983,0.009610724386738413,12.606454552498342,0.009816063352487593
1.2916666666666667,7,136.70219258509647,8590601.675763464,0.8590601675763464,-0.007463052807429751,4.332148595650066,1.679522630865982,0.973711251345893,105.07850349339871,0.00937341265158358,8.374532391760335,0.011412706066257196,2628.881841680169,0.009456214798847491,1892.7995970273205,0.009456091186288826,1.4371530635545753,0.023766486776796006,47.29732461818021,0.009422817161651829,5.209638587104167,0.00917897552499219,12.607655052774252,0.009370637237395769
1.3333333333333333,8,150.1619034386948,8114831.909411026,0.8114831909411027,-0.009833536242003449,4.6461922544899865,1.6824145413758456,0.9710547033794672,104.8855492560147,0.008951244812507862,8.373499078946324,0.010875455181896422,2624.1071848262422,0.009029926263928185,1889.353859920928,0.009029796746922605,1.3480096713972098,0.022571149353749115,47.22016586300078,0.008998431268718915,4.830772501721286,0.008768433019630878,12.584469899378483,0.008948652902434639
